Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
15.0,42.0,25.0,14.0,15.0,48.0,13.0,23.0,12.0,18.0
14.0,20.0,22.0,16.0,22.0,31.0,9.0,11.0,13.0,24.0
29.0,19.0,15.0,10.0,34.0,15.0,29.0,12.0,21.0,18.0
18.0,12.0,15.0,24.0,44.0,17.0,17.0,11.0,20.0,18.0
48.0,17.0,16.0,17.0,14.0,41.0,15.0,21.0,25.0,10.0
13.0,15.0,16.0,16.0,9.0,19.0,28.0,19.0,30.0,13.0
16.0,29.0,20.0,12.0,11.0,14.0,36.0,27.0,23.0,43.0
13.0,10.0,17.0,17.0,12.0,19.0,23.0,11.0,13.0,9.0
14.0,54.0,10.0,12.0,15.0,19.0,24.0,47.0,16.0,29.0
30.0,31.0,24.0,18.0,28.0,31.0,11.0,16.0,15.0,21.0
14.0,17.0,29.0,12.0,9.0,20.0,10.0,13.0,18.0,55.0
10.0,30.0,10.0,13.0,15.0,12.0,12.0,15.0,48.0,30.0
53.0,31.0,21.0,13.0,10.0,19.0,15.0,12.0,11.0,13.0
12.0,11.0,52.0,26.0,16.0,23.0,15.0,24.0,33.0,13.0
12.0,15.0,33.0,12.0,20.0,17.0,15.0,17.0,23.0,11.0
16.0,13.0,11.0,14.0,10.0,16.0,19.0,31.0,13.0,15.0
9.0,16.0,18.0,15.0,12.0,13.0,24.0,27.0,28.0,15.0
10.0,17.0,34.0,26.0,11.0,15.0,9.0,19.0,16.0,9.0
13.0,35.0,34.0,11.0,12.0,16.0,19.0,39.0,17.0,39.0
38.0,25.0,21.0,20.0,9.0,23.0,20.0,23.0,12.0,28.0
15.0,72.0,20.0,9.0,31.0,13.0,18.0,17.0,85.0,41.0
20.0,28.0,19.0,10.0,36.0,19.0,9.0,18.0,16.0,15.0
47.0,29.0,15.0,23.0,15.0,24.0,50.0,19.0,31.0,12.0
11.0,53.0,25.0,14.0,19.0,12.0,10.0,15.0,15.0,18.0
11.0,18.0,41.0,10.0,10.0,11.0,12.0,26.0,16.0,20.0
17.0,21.0,24.0,13.0,18.0,36.0,12.0,12.0,48.0,19.0
44.0,11.0,18.0,13.0,38.0,12.0,9.0,12.0,12.0,13.0
35.0,22.0,25.0,17.0,12.0,17.0,14.0,17.0,24.0,11.0
