Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
17.0,29.0,34.0,15.0,43.0,9.0,13.0,24.0,11.0,23.0
41.0,10.0,21.0,18.0,25.0,14.0,17.0,16.0,23.0,11.0
11.0,9.0,18.0,16.0,34.0,9.0,45.0,55.0,24.0,22.0
16.0,30.0,22.0,13.0,10.0,25.0,23.0,12.0,10.0,25.0
11.0,19.0,13.0,12.0,12.0,24.0,25.0,45.0,19.0,15.0
22.0,15.0,34.0,11.0,13.0,10.0,14.0,20.0,23.0,19.0
24.0,12.0,50.0,29.0,9.0,34.0,54.0,38.0,18.0,37.0
39.0,12.0,35.0,24.0,11.0,14.0,25.0,13.0,25.0,26.0
47.0,17.0,40.0,21.0,13.0,39.0,41.0,18.0,13.0,15.0
17.0,26.0,16.0,29.0,13.0,17.0,48.0,39.0,17.0,38.0
44.0,12.0,21.0,9.0,11.0,19.0,34.0,13.0,23.0,23.0
12.0,18.0,28.0,14.0,9.0,20.0,25.0,10.0,13.0,10.0
51.0,21.0,117.0,39.0,11.0,15.0,41.0,30.0,18.0,24.0
19.0,28.0,35.0,18.0,12.0,13.0,92.0,20.0,23.0,19.0
24.0,56.0,32.0,13.0,28.0,23.0,82.0,16.0,16.0,24.0
13.0,36.0,53.0,17.0,23.0,14.0,25.0,34.0,20.0,11.0
23.0,35.0,68.0,16.0,11.0,10.0,92.0,12.0,23.0,22.0
46.0,22.0,75.0,26.0,19.0,21.0,89.0,24.0,26.0,46.0
12.0,24.0,55.0,26.0,42.0,11.0,79.0,21.0,21.0,33.0
44.0,24.0,54.0,13.0,23.0,10.0,29.0,37.0,12.0,52.0
13.0,36.0,45.0,28.0,11.0,16.0,33.0,21.0,22.0,21.0
13.0,33.0,44.0,16.0,34.0,11.0,67.0,45.0,13.0,27.0
18.0,14.0,51.0,43.0,14.0,40.0,53.0,13.0,29.0,21.0
37.0,20.0,20.0,18.0,40.0,18.0,181.0,12.0,33.0,17.0
37.0,27.0,68.0,9.0,30.0,22.0,172.0,45.0,14.0,24.0
21.0,14.0,66.0,15.0,23.0,50.0,115.0,15.0,30.0,151.0
27.0,20.0,38.0,13.0,58.0,22.0,165.0,22.0,14.0,21.0
18.0,12.0,154.0,26.0,12.0,26.0,175.0,23.0,50.0,15.0
