Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
22.0,46.0,14.0,19.0,18.0,30.0,12.0,8.0,29.0,31.0
16.0,36.0,20.0,14.0,32.0,22.0,21.0,12.0,43.0,19.0
43.0,17.0,13.0,18.0,13.0,14.0,24.0,18.0,20.0,14.0
43.0,18.0,16.0,39.0,28.0,23.0,20.0,9.0,14.0,24.0
10.0,28.0,21.0,13.0,61.0,20.0,26.0,17.0,27.0,9.0
29.0,12.0,23.0,16.0,34.0,21.0,26.0,9.0,23.0,14.0
23.0,21.0,22.0,23.0,24.0,11.0,51.0,15.0,12.0,15.0
28.0,19.0,77.0,11.0,29.0,16.0,11.0,15.0,16.0,37.0
13.0,24.0,29.0,10.0,23.0,28.0,34.0,33.0,14.0,30.0
14.0,40.0,40.0,59.0,20.0,19.0,12.0,45.0,20.0,34.0
40.0,19.0,17.0,45.0,38.0,48.0,27.0,14.0,26.0,15.0
59.0,25.0,42.0,22.0,38.0,18.0,41.0,10.0,17.0,20.0
94.0,35.0,46.0,13.0,85.0,13.0,24.0,16.0,15.0,13.0
13.0,17.0,21.0,15.0,83.0,11.0,20.0,15.0,37.0,38.0
52.0,33.0,15.0,34.0,81.0,9.0,27.0,15.0,31.0,59.0
24.0,36.0,21.0,41.0,36.0,28.0,20.0,13.0,36.0,25.0
11.0,23.0,25.0,20.0,50.0,16.0,74.0,17.0,19.0,24.0
40.0,24.0,11.0,17.0,40.0,15.0,15.0,10.0,38.0,21.0
19.0,26.0,28.0,11.0,19.0,12.0,11.0,25.0,11.0,11.0
22.0,38.0,20.0,9.0,36.0,11.0,40.0,22.0,26.0,26.0
61.0,76.0,27.0,28.0,54.0,15.0,55.0,16.0,11.0,12.0
20.0,107.0,12.0,14.0,41.0,41.0,53.0,13.0,18.0,11.0
15.0,18.0,25.0,31.0,35.0,22.0,49.0,34.0,51.0,41.0
17.0,17.0,51.0,9.0,98.0,18.0,22.0,17.0,20.0,31.0
16.0,17.0,24.0,10.0,88.0,35.0,50.0,24.0,37.0,18.0
62.0,32.0,41.0,16.0,58.0,16.0,24.0,15.0,56.0,14.0
27.0,24.0,29.0,15.0,68.0,19.0,37.0,23.0,11.0,22.0
16.0,15.0,30.0,23.0,60.0,33.0,94.0,24.0,29.0,41.0
13.0,13.0,37.0,16.0,48.0,24.0,22.0,31.0,33.0,25.0
23.0,17.0,45.0,16.0,76.0,37.0,45.0,18.0,25.0,18.0
15.0,38.0,13.0,28.0,43.0,19.0,23.0,14.0,38.0,27.0
34.0,32.0,23.0,21.0,85.0,19.0,71.0,15.0,25.0,21.0
39.0,62.0,36.0,17.0,24.0,14.0,28.0,10.0,29.0,23.0
14.0,50.0,20.0,13.0,49.0,21.0,95.0,12.0,14.0,32.0
40.0,34.0,17.0,36.0,78.0,18.0,31.0,43.0,32.0,28.0
27.0,21.0,30.0,16.0,105.0,15.0,36.0,14.0,28.0,9.0
114.0,27.0,61.0,13.0,134.0,17.0,74.0,13.0,36.0,23.0
18.0,14.0,39.0,12.0,44.0,18.0,37.0,22.0,22.0,17.0
31.0,48.0,102.0,17.0,78.0,33.0,26.0,19.0,10.0,46.0
41.0,30.0,54.0,15.0,104.0,19.0,55.0,12.0,13.0,12.0
47.0,22.0,61.0,11.0,102.0,50.0,73.0,27.0,40.0,32.0
20.0,36.0,28.0,48.0,64.0,45.0,34.0,19.0,33.0,31.0
36.0,32.0,46.0,17.0,55.0,94.0,72.0,27.0,26.0,41.0
30.0,36.0,153.0,36.0,107.0,11.0,81.0,23.0,77.0,24.0
34.0,60.0,79.0,15.0,37.0,33.0,94.0,11.0,12.0,35.0
30.0,37.0,170.0,14.0,11.0,27.0,47.0,32.0,31.0,29.0
46.0,15.0,116.0,15.0,18.0,57.0,23.0,11.0,34.0,17.0
