Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
17.0,15.0,14.0,13.0,22.0,24.0,88.0,11.0,12.0,24.0
16.0,13.0,76.0,15.0,27.0,16.0,19.0,13.0,12.0,12.0
13.0,16.0,9.0,13.0,18.0,9.0,18.0,44.0,20.0,14.0
11.0,14.0,15.0,24.0,13.0,17.0,32.0,19.0,22.0,19.0
13.0,37.0,13.0,42.0,10.0,11.0,11.0,10.0,20.0,16.0
16.0,33.0,30.0,37.0,28.0,39.0,12.0,42.0,16.0,15.0
19.0,33.0,23.0,53.0,26.0,27.0,23.0,42.0,11.0,20.0
18.0,18.0,44.0,16.0,29.0,28.0,24.0,11.0,27.0,27.0
9.0,32.0,20.0,22.0,17.0,9.0,27.0,11.0,19.0,14.0
10.0,20.0,22.0,20.0,26.0,18.0,26.0,31.0,13.0,14.0
13.0,14.0,22.0,22.0,51.0,18.0,35.0,34.0,15.0,38.0
36.0,30.0,11.0,23.0,33.0,16.0,15.0,12.0,15.0,18.0
9.0,37.0,44.0,12.0,12.0,23.0,16.0,27.0,28.0,25.0
11.0,42.0,28.0,16.0,22.0,18.0,18.0,47.0,19.0,13.0
64.0,19.0,16.0,24.0,14.0,33.0,14.0,27.0,14.0,12.0
13.0,12.0,21.0,12.0,56.0,13.0,14.0,21.0,23.0,12.0
16.0,35.0,45.0,14.0,28.0,16.0,16.0,13.0,19.0,17.0
28.0,20.0,38.0,11.0,66.0,16.0,12.0,21.0,26.0,13.0
37.0,15.0,19.0,17.0,11.0,15.0,8.0,13.0,8.0,18.0
23.0,80.0,38.0,30.0,28.0,15.0,24.0,12.0,19.0,13.0
16.0,20.0,19.0,10.0,19.0,11.0,22.0,19.0,17.0,10.0
18.0,37.0,29.0,11.0,20.0,24.0,29.0,22.0,19.0,19.0
35.0,18.0,19.0,11.0,42.0,15.0,14.0,11.0,15.0,9.0
44.0,43.0,9.0,20.0,21.0,14.0,16.0,15.0,24.0,48.0
11.0,25.0,14.0,58.0,102.0,27.0,36.0,14.0,15.0,16.0
35.0,24.0,19.0,20.0,18.0,13.0,44.0,14.0,19.0,89.0
14.0,37.0,52.0,22.0,31.0,10.0,27.0,14.0,14.0,15.0
15.0,17.0,49.0,44.0,45.0,16.0,19.0,13.0,17.0,15.0
13.0,25.0,50.0,11.0,15.0,13.0,21.0,41.0,11.0,36.0
15.0,31.0,19.0,23.0,35.0,16.0,50.0,27.0,22.0,27.0
31.0,21.0,26.0,23.0,24.0,33.0,25.0,16.0,16.0,43.0
33.0,16.0,29.0,18.0,46.0,28.0,61.0,15.0,24.0,16.0
39.0,32.0,46.0,11.0,126.0,39.0,24.0,21.0,20.0,11.0
27.0,15.0,15.0,17.0,32.0,14.0,32.0,16.0,14.0,11.0
16.0,25.0,62.0,16.0,62.0,15.0,39.0,25.0,75.0,13.0
35.0,31.0,27.0,10.0,128.0,25.0,23.0,36.0,21.0,62.0
24.0,105.0,45.0,20.0,58.0,13.0,60.0,19.0,12.0,17.0
38.0,77.0,18.0,26.0,61.0,44.0,33.0,16.0,19.0,19.0
17.0,30.0,34.0,15.0,69.0,27.0,33.0,10.0,37.0,35.0
26.0,13.0,41.0,14.0,58.0,28.0,22.0,28.0,14.0,20.0
59.0,33.0,45.0,26.0,71.0,17.0,35.0,19.0,30.0,13.0
48.0,32.0,19.0,8.0,38.0,29.0,59.0,17.0,24.0,26.0
42.0,16.0,56.0,32.0,86.0,21.0,79.0,62.0,22.0,15.0
29.0,20.0,20.0,39.0,51.0,16.0,27.0,19.0,15.0,18.0
18.0,28.0,47.0,34.0,55.0,24.0,77.0,17.0,38.0,16.0
51.0,17.0,42.0,13.0,65.0,25.0,48.0,42.0,10.0,28.0
59.0,22.0,53.0,14.0,56.0,24.0,111.0,20.0,15.0,28.0
11.0,36.0,63.0,11.0,61.0,14.0,48.0,14.0,12.0,16.0
30.0,18.0,54.0,32.0,63.0,22.0,54.0,22.0,12.0,33.0
26.0,35.0,55.0,23.0,45.0,17.0,22.0,12.0,22.0,30.0
53.0,75.0,79.0,20.0,27.0,25.0,43.0,12.0,47.0,40.0
25.0,46.0,104.0,12.0,27.0,32.0,50.0,16.0,30.0,21.0
22.0,45.0,102.0,47.0,28.0,12.0,45.0,12.0,21.0,19.0
44.0,50.0,107.0,24.0,29.0,55.0,96.0,32.0,21.0,35.0
19.0,33.0,56.0,51.0,29.0,30.0,111.0,11.0,33.0,27.0
54.0,50.0,78.0,15.0,66.0,15.0,82.0,22.0,24.0,13.0
40.0,39.0,157.0,22.0,53.0,24.0,100.0,15.0,15.0,36.0
13.0,99.0,98.0,36.0,69.0,17.0,73.0,13.0,15.0,29.0
33.0,138.0,54.0,40.0,72.0,26.0,57.0,33.0,17.0,39.0
42.0,28.0,68.0,27.0,92.0,25.0,76.0,37.0,59.0,19.0
47.0,41.0,62.0,11.0,72.0,18.0,62.0,14.0,13.0,19.0
