Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
33.0,14.0,19.0,24.0,15.0,16.0,13.0,26.0,66.0,9.0
28.0,26.0,16.0,30.0,17.0,39.0,13.0,23.0,11.0,14.0
19.0,28.0,14.0,16.0,27.0,17.0,15.0,36.0,23.0,13.0
16.0,40.0,18.0,18.0,22.0,12.0,31.0,11.0,17.0,17.0
22.0,57.0,31.0,16.0,22.0,25.0,16.0,12.0,12.0,12.0
16.0,23.0,17.0,16.0,82.0,18.0,22.0,10.0,12.0,96.0
16.0,29.0,16.0,20.0,22.0,14.0,31.0,12.0,17.0,14.0
15.0,33.0,25.0,10.0,18.0,19.0,16.0,16.0,28.0,14.0
11.0,9.0,13.0,13.0,35.0,11.0,18.0,21.0,12.0,14.0
22.0,12.0,37.0,9.0,27.0,22.0,21.0,25.0,13.0,15.0
45.0,23.0,33.0,39.0,32.0,10.0,21.0,19.0,11.0,17.0
32.0,30.0,17.0,14.0,23.0,10.0,40.0,23.0,20.0,10.0
13.0,13.0,27.0,13.0,20.0,49.0,46.0,18.0,16.0,34.0
10.0,31.0,17.0,28.0,48.0,14.0,17.0,13.0,15.0,16.0
16.0,25.0,25.0,15.0,17.0,11.0,41.0,8.0,12.0,10.0
42.0,10.0,12.0,20.0,31.0,21.0,66.0,18.0,19.0,45.0
12.0,27.0,17.0,19.0,40.0,22.0,43.0,20.0,17.0,10.0
16.0,18.0,26.0,10.0,29.0,24.0,40.0,31.0,62.0,20.0
27.0,39.0,18.0,13.0,14.0,22.0,29.0,32.0,50.0,14.0
19.0,27.0,48.0,10.0,34.0,27.0,61.0,18.0,57.0,16.0
16.0,54.0,15.0,13.0,56.0,19.0,20.0,20.0,21.0,17.0
14.0,19.0,17.0,17.0,46.0,15.0,47.0,21.0,28.0,20.0
17.0,30.0,38.0,16.0,107.0,18.0,35.0,14.0,22.0,50.0
13.0,37.0,12.0,10.0,76.0,73.0,30.0,11.0,25.0,14.0
34.0,18.0,33.0,10.0,47.0,13.0,50.0,21.0,26.0,17.0
61.0,34.0,29.0,14.0,36.0,27.0,68.0,43.0,30.0,25.0
13.0,47.0,35.0,16.0,20.0,14.0,57.0,26.0,32.0,11.0
28.0,56.0,17.0,25.0,29.0,15.0,16.0,10.0,21.0,9.0
21.0,12.0,55.0,18.0,94.0,31.0,48.0,15.0,11.0,15.0
32.0,27.0,40.0,11.0,130.0,24.0,18.0,13.0,14.0,17.0
12.0,13.0,9.0,14.0,56.0,26.0,23.0,16.0,20.0,19.0
19.0,21.0,16.0,12.0,44.0,30.0,34.0,57.0,14.0,14.0
13.0,13.0,27.0,11.0,57.0,25.0,20.0,19.0,48.0,20.0
25.0,19.0,19.0,17.0,84.0,47.0,84.0,43.0,16.0,19.0
14.0,20.0,18.0,45.0,150.0,23.0,55.0,13.0,18.0,16.0
49.0,11.0,14.0,26.0,40.0,20.0,41.0,78.0,16.0,16.0
14.0,20.0,13.0,40.0,70.0,15.0,18.0,14.0,36.0,31.0
24.0,28.0,13.0,16.0,30.0,21.0,35.0,12.0,44.0,28.0
15.0,20.0,27.0,17.0,111.0,15.0,26.0,18.0,70.0,50.0
20.0,20.0,36.0,38.0,101.0,13.0,37.0,13.0,27.0,35.0
89.0,35.0,15.0,54.0,108.0,29.0,30.0,11.0,23.0,44.0
18.0,10.0,14.0,16.0,71.0,23.0,57.0,44.0,39.0,13.0
52.0,15.0,31.0,19.0,121.0,17.0,22.0,34.0,10.0,51.0
22.0,25.0,73.0,10.0,145.0,19.0,32.0,27.0,26.0,26.0
21.0,40.0,16.0,18.0,132.0,30.0,34.0,17.0,61.0,14.0
18.0,34.0,16.0,13.0,139.0,18.0,15.0,22.0,20.0,18.0
14.0,25.0,70.0,11.0,128.0,38.0,70.0,13.0,17.0,25.0
30.0,45.0,37.0,21.0,116.0,20.0,85.0,12.0,15.0,18.0
38.0,47.0,31.0,30.0,120.0,41.0,36.0,16.0,10.0,21.0
45.0,41.0,19.0,15.0,138.0,20.0,97.0,15.0,18.0,9.0
26.0,24.0,21.0,26.0,298.0,19.0,64.0,17.0,11.0,26.0
36.0,66.0,31.0,13.0,218.0,17.0,85.0,22.0,13.0,22.0
65.0,19.0,54.0,16.0,426.0,34.0,106.0,17.0,17.0,14.0
12.0,51.0,42.0,28.0,482.0,14.0,64.0,35.0,20.0,42.0
30.0,11.0,15.0,20.0,500.0,14.0,76.0,14.0,18.0,14.0
19.0,23.0,31.0,13.0,228.0,31.0,147.0,12.0,15.0,28.0
55.0,38.0,54.0,15.0,500.0,23.0,159.0,15.0,16.0,37.0
29.0,84.0,48.0,20.0,201.0,21.0,123.0,18.0,29.0,57.0
34.0,36.0,27.0,13.0,237.0,27.0,141.0,15.0,26.0,18.0
17.0,16.0,49.0,15.0,291.0,15.0,87.0,16.0,23.0,16.0
29.0,40.0,73.0,15.0,141.0,20.0,41.0,12.0,21.0,11.0
46.0,81.0,22.0,19.0,104.0,29.0,30.0,12.0,33.0,17.0
31.0,20.0,92.0,18.0,117.0,40.0,77.0,11.0,29.0,62.0
17.0,109.0,60.0,15.0,143.0,24.0,281.0,11.0,28.0,21.0
21.0,33.0,52.0,17.0,113.0,14.0,395.0,14.0,19.0,38.0
37.0,24.0,57.0,14.0,108.0,9.0,114.0,31.0,11.0,23.0
21.0,76.0,83.0,34.0,59.0,13.0,202.0,11.0,14.0,86.0
14.0,115.0,44.0,13.0,53.0,117.0,241.0,19.0,15.0,17.0
25.0,66.0,44.0,11.0,103.0,12.0,367.0,36.0,16.0,38.0
53.0,82.0,147.0,18.0,114.0,13.0,150.0,20.0,29.0,17.0
70.0,22.0,139.0,13.0,118.0,15.0,160.0,25.0,40.0,27.0
19.0,50.0,52.0,10.0,111.0,59.0,114.0,16.0,38.0,13.0
20.0,30.0,41.0,20.0,139.0,14.0,198.0,22.0,13.0,25.0
18.0,45.0,219.0,31.0,124.0,16.0,71.0,23.0,45.0,18.0
26.0,72.0,91.0,17.0,152.0,45.0,201.0,15.0,105.0,13.0
28.0,60.0,37.0,28.0,461.0,26.0,78.0,16.0,24.0,76.0
18.0,55.0,38.0,12.0,448.0,12.0,90.0,34.0,29.0,21.0
17.0,35.0,34.0,18.0,337.0,11.0,90.0,31.0,11.0,14.0
16.0,104.0,115.0,10.0,343.0,27.0,82.0,48.0,21.0,21.0
25.0,139.0,38.0,14.0,222.0,14.0,81.0,11.0,15.0,38.0
38.0,42.0,326.0,20.0,354.0,12.0,278.0,19.0,19.0,28.0
59.0,81.0,500.0,24.0,299.0,21.0,165.0,19.0,29.0,9.0
43.0,61.0,42.0,13.0,233.0,43.0,290.0,20.0,26.0,15.0
16.0,157.0,278.0,11.0,277.0,29.0,128.0,13.0,31.0,65.0
24.0,57.0,228.0,28.0,112.0,25.0,153.0,17.0,31.0,12.0
46.0,102.0,500.0,26.0,113.0,17.0,104.0,14.0,10.0,26.0
20.0,49.0,500.0,58.0,105.0,28.0,115.0,15.0,29.0,10.0
65.0,47.0,500.0,19.0,28.0,15.0,152.0,20.0,65.0,27.0
60.0,32.0,500.0,41.0,29.0,24.0,128.0,27.0,14.0,112.0
42.0,37.0,500.0,54.0,35.0,16.0,85.0,18.0,19.0,15.0
17.0,90.0,239.0,30.0,41.0,48.0,222.0,31.0,12.0,28.0
74.0,192.0,122.0,18.0,27.0,15.0,282.0,20.0,24.0,20.0
11.0,52.0,214.0,31.0,33.0,82.0,267.0,11.0,29.0,18.0
115.0,47.0,96.0,27.0,33.0,25.0,478.0,9.0,18.0,45.0
31.0,40.0,194.0,16.0,98.0,31.0,419.0,31.0,44.0,25.0
115.0,21.0,500.0,24.0,28.0,14.0,211.0,13.0,33.0,35.0
31.0,118.0,103.0,9.0,45.0,14.0,245.0,19.0,18.0,34.0
64.0,176.0,500.0,20.0,63.0,20.0,90.0,29.0,23.0,23.0
69.0,64.0,500.0,16.0,72.0,19.0,473.0,42.0,17.0,46.0
64.0,44.0,500.0,43.0,100.0,38.0,146.0,27.0,48.0,36.0
22.0,217.0,500.0,14.0,61.0,16.0,374.0,15.0,65.0,18.0
49.0,237.0,500.0,33.0,171.0,51.0,179.0,17.0,32.0,31.0
33.0,169.0,500.0,26.0,121.0,13.0,264.0,14.0,16.0,19.0
81.0,213.0,500.0,33.0,121.0,17.0,500.0,17.0,21.0,46.0
59.0,134.0,201.0,15.0,30.0,12.0,500.0,18.0,40.0,25.0
