State
"-0.05188312381505966,0.35615503787994385,0.15525442361831665,-0.18086718022823334,-0.022772694006562233,0.01673603244125843,0.0,0.0"
"-0.11746559292078018,0.5330237746238708,-0.011090993881225586,-0.11426209658384323,-0.03987516835331917,-0.04205966368317604,0.0,0.0"
"-0.06437291949987411,0.7654123306274414,0.003322955220937729,-0.23557862639427185,0.0074943071231245995,0.043816108256578445,0.0,0.0"
"-0.060611724853515625,0.38002026081085205,-0.005171935074031353,-0.08502540737390518,-0.02442498318850994,-0.014306922443211079,0.0,0.0"
"-0.05461158603429794,0.30834853649139404,0.08059912919998169,-0.15795867145061493,0.017794808372855186,-0.015133802779018879,0.0,0.0"
"-0.09025631099939346,0.13235658407211304,0.05840832740068436,-0.07954702526330948,-0.014664540998637676,0.018375007435679436,0.0,0.0"
"-0.13098391890525818,0.7669069170951843,0.07951333373785019,-0.1648285686969757,-0.0059908186085522175,0.03586096316576004,0.0,0.0"
"-0.3542012572288513,0.6963379383087158,0.15541426837444305,-0.20901131629943848,-0.02303115278482437,0.013960371725261211,0.0,0.0"
"-0.03135423734784126,0.01095021702349186,-0.005986667238175869,-0.054047033190727234,-0.05019485205411911,0.011027147993445396,0.0,0.0"
"-0.12665824592113495,0.3461311459541321,0.13751421868801117,-0.19387608766555786,0.010122701525688171,-0.01781848818063736,0.0,0.0"
"-0.0005181312444619834,0.392322301864624,-0.015848953276872635,-0.15101924538612366,-0.0028682404663413763,0.0020663216710090637,0.0,0.0"
"-0.15946730971336365,0.281840443611145,0.07393867522478104,-0.12289008498191833,-0.010721401311457157,-0.003025513608008623,0.0,0.0"
"-0.05318088456988335,0.1124693974852562,0.031085630878806114,-0.10157527774572372,-0.030949577689170837,0.021264078095555305,0.0,0.0"
"-0.0626683235168457,0.15555082261562347,-0.0016278547700494528,-0.08234619349241257,-0.02291569486260414,-0.03786226361989975,0.0,0.0"
"-0.1187744140625,0.7589398622512817,-0.00039601404569111764,-0.2341366857290268,-0.009447279386222363,0.0012190089328214526,0.0,0.0"
"-0.03221607208251953,0.7897088527679443,0.12122061103582382,-0.2770671248435974,-0.017530640587210655,0.03222101181745529,0.0,0.0"
